Date,Close,Signal,Portfolio Value,Rise/Fall,Stocks Held,Cash in Hand
2023-04-21,1181.953125,0,284078.44,-1140.28,200,47687.82
2023-04-24,1177.080078125,0,283103.83,-974.61,200,47687.82
2023-04-25,1179.1265869140625,0,283513.13,409.3,200,47687.82
2023-04-26,1182.7327880859375,0,284234.38,721.24,200,47687.82
2023-04-27,1192.9173583984375,0,286271.29,2036.91,200,47687.82
2023-04-28,1195.7437744140625,0,286836.57,565.28,200,47687.82
2023-05-02,1205.879638671875,0,288863.75,2027.17,200,47687.82
2023-05-03,1204.0765380859375,0,288503.12,-360.62,200,47687.82
2023-05-04,1200.421875,0,287772.19,-730.93,200,47687.82
2023-05-05,1180.4422607421875,0,283776.27,-3995.92,200,47687.82
2023-05-08,1200.519287109375,0,287791.67,4015.41,200,47687.82
2023-05-09,1213.8226318359375,0,290452.34,2660.67,200,47687.82
2023-05-10,1216.94140625,0,291076.1,623.75,200,47687.82
2023-05-11,1219.524169921875,0,291592.65,516.55,200,47687.82
2023-05-12,1243.548095703125,0,296397.44,4804.79,200,47687.82
2023-05-15,1253.0018310546875,0,298288.18,1890.75,200,47687.82
2023-05-16,1230.390869140625,0,293765.99,-4522.19,200,47687.82
2023-05-17,1231.0244140625,0,293892.7,126.71,200,47687.82
2023-05-18,1213.871337890625,0,290462.08,-3430.62,200,47687.82
2023-05-19,1228.39306640625,0,293366.43,2904.35,200,47687.82
2023-05-22,1233.4122314453125,0,294370.26,1003.83,200,47687.82
2023-05-23,1236.336181640625,0,294955.05,584.79,200,47687.82
2023-05-24,1243.3045654296875,0,296348.73,1393.68,200,47687.82
2023-05-25,1245.3511962890625,0,296758.06,409.33,200,47687.82
2023-05-26,1249.2982177734375,0,297547.46,789.4,200,47687.82
2023-05-29,1296.371826171875,0,306962.18,9414.72,200,47687.82
2023-05-30,1294.71484375,0,306630.79,-331.4,200,47687.82
2023-05-31,1285.5048828125,0,304788.79,-1841.99,200,47687.82
2023-06-01,1285.407470703125,0,304769.31,-19.48,200,47687.82
2023-06-02,1307.336181640625,0,309155.05,4385.74,200,47687.82
2023-06-05,1359.9647216796875,0,319680.76,10525.71,200,47687.82
2023-06-06,1375.363525390625,0,322760.52,3079.76,200,47687.82
2023-06-07,1370.685546875,0,321824.93,-935.6,200,47687.82
2023-06-08,1345.979248046875,0,316883.67,-4941.26,200,47687.82
2023-06-09,1335.8433837890625,0,314856.49,-2027.17,200,47687.82
2023-06-12,1346.3203125,0,316951.88,2095.39,200,47687.82
2023-06-13,1338.2799072265625,0,315343.8,-1608.08,200,47687.82
2023-06-14,1343.64013671875,0,316415.84,1072.05,200,47687.82
2023-06-15,1357.382080078125,0,319164.23,2748.39,200,47687.82
2023-06-16,1368.2000732421875,0,321327.83,2163.6,200,47687.82
2023-06-19,1366.9332275390625,0,321074.46,-253.37,200,47687.82
2023-06-20,1360.9881591796875,0,319885.45,-1189.01,200,47687.82
2023-06-21,1339.351806640625,0,315558.18,-4327.27,200,47687.82
2023-06-22,1343.688720703125,0,316425.56,867.38,200,47687.82
2023-06-23,1338.3773193359375,0,315363.28,-1062.28,200,47687.82
2023-06-26,1362.15771484375,0,320119.36,4756.08,200,47687.82
2023-06-27,1366.787109375,0,321045.24,925.88,200,47687.82
2023-06-28,1359.5748291015625,0,319602.78,-1442.46,200,47687.82
2023-06-30,1416.6868896484375,0,331025.2,11422.41,200,47687.82
2023-07-03,1430.6724853515625,0,333822.31,2797.12,200,47687.82
2023-07-04,1427.26123046875,0,333140.06,-682.25,200,47687.82
2023-07-05,1437.884521484375,0,335264.72,2124.66,200,47687.82
2023-07-06,1509.4693603515625,0,349581.69,14316.97,200,47687.82
2023-07-07,1524.4295654296875,0,352573.73,2992.04,200,47687.82
2023-07-10,1512.0032958984375,0,350088.48,-2485.25,200,47687.82
2023-07-11,1529.5947265625,0,353606.76,3518.29,200,47687.82
2023-07-12,1530.959228515625,0,353879.66,272.9,200,47687.82
2023-07-13,1527.109619140625,-1,353109.74,-769.92,100,200398.78
2023-07-14,1523.072021484375,0,352705.98,-403.76,100,200398.78
2023-07-17,1512.9775390625,0,351696.53,-1009.45,100,200398.78
2023-07-18,1511.40185546875,0,351538.96,-157.57,100,200398.78
2023-07-19,1521.0037841796875,0,352499.16,960.19,100,200398.78
2023-07-20,1521.8900146484375,0,352587.78,88.62,100,200398.78
2023-07-21,1500.371826171875,0,350435.96,-2151.82,100,200398.78
2023-07-24,1523.3673095703125,0,352735.51,2299.55,100,200398.78
2023-07-25,1541.9803466796875,0,354596.81,1861.3,100,200398.78
2023-07-26,1521.397705078125,0,352538.55,-2058.26,100,200398.78
2023-07-27,1425.427001953125,0,342941.48,-9597.07,100,200398.78
2023-07-28,1445.5174560546875,0,344950.52,2009.05,100,200398.78
2023-07-31,1452.804931640625,0,345679.27,728.75,100,200398.78
2023-08-01,1470.679443359375,0,347466.72,1787.45,100,200398.78
2023-08-02,1462.7518310546875,0,346673.96,-792.76,100,200398.78
2023-08-03,1446.846923828125,0,345083.47,-1590.49,100,200398.78
2023-08-04,1442.4151611328125,0,344640.3,-443.18,100,200398.78
2023-08-07,1503.72021484375,0,350770.8,6130.51,100,200398.78
2023-08-08,1476.93310546875,0,348092.09,-2678.71,100,200398.78
2023-08-09,1511.4510498046875,0,351543.88,3451.79,100,200398.78
2023-08-10,1521.9393310546875,0,352592.71,1048.83,100,200398.78
2023-08-11,1522.9732666015625,0,352696.11,103.39,100,200398.78
2023-08-14,1523.3673095703125,0,352735.51,39.4,100,200398.78
2023-08-16,1546.7568359375,0,355074.46,2338.95,100,200398.78
2023-08-17,1549.61279296875,0,355360.06,285.6,100,200398.78
2023-08-18,1529.079345703125,0,353306.71,-2053.34,100,200398.78
2023-08-21,1515.193359375,0,351918.12,-1388.6,100,200398.78
2023-08-22,1526.9619140625,0,353094.97,1176.86,100,200398.78
2023-08-23,1519.0341796875,0,352302.2,-792.77,100,200398.78
2023-08-24,1518.787841796875,0,352277.56,-24.63,100,200398.78
2023-08-25,1496.9742431640625,0,350096.2,-2181.36,100,200398.78
2023-08-28,1525.73095703125,0,352971.88,2875.67,100,200398.78
2023-08-29,1537.15478515625,0,354114.26,1142.38,100,200398.78
2023-08-30,1559.16552734375,0,356315.33,2201.07,100,200398.78
2023-08-31,1551.48388671875,0,355547.17,-768.16,100,200398.78
2023-09-01,1567.78271484375,0,357177.05,1629.88,100,200398.78
2023-09-04,1552.46875,0,355645.65,-1531.4,100,200398.78
2023-09-05,1547.2984619140625,0,355128.63,-517.03,100,200398.78
2023-09-06,1553.0596923828125,0,355704.75,576.12,100,200398.78
2023-09-07,1541.9803466796875,0,354596.81,-1107.93,100,200398.78
2023-09-08,1543.753173828125,0,354774.1,177.28,100,200398.78
2023-09-11,1558.082275390625,0,356207.01,1432.91,100,200398.78
2023-09-12,1534.298828125,0,353828.66,-2378.34,100,200398.78
2023-09-13,1513.61767578125,0,351760.55,-2068.12,100,200398.78
2023-09-14,1542.2266845703125,0,354621.45,2860.9,100,200398.78
2023-09-15,1576.793701171875,0,358078.15,3456.7,100,200398.78
2023-09-18,1616.53125,0,362051.9,3973.75,100,200398.78
2023-09-20,1609.1943359375,0,361318.21,-733.69,100,200398.78
2023-09-21,1559.21484375,0,356320.26,-4997.95,100,200398.78
2023-09-22,1582.751953125,0,358673.97,2353.71,100,200398.78
2023-09-25,1565.320556640625,0,356930.83,-1743.14,100,200398.78
2023-09-26,1570.9833984375,0,357497.12,566.28,100,200398.78
2023-09-27,1565.0743408203125,0,356906.21,-590.91,100,200398.78
2023-09-28,1532.427734375,0,353641.55,-3264.66,100,200398.78
2023-09-29,1530.655029296875,0,353464.28,-177.27,100,200398.78
2023-10-03,1514.060791015625,0,351804.86,-1659.42,100,200398.78
2023-10-04,1498.9930419921875,0,350298.08,-1506.77,100,200398.78
2023-10-05,1514.6024169921875,0,351859.02,1560.94,100,200398.78
2023-10-06,1525.3370361328125,0,352932.48,1073.46,100,200398.78
2023-10-09,1492.19775390625,0,349618.55,-3313.93,100,200398.78
2023-10-10,1514.50390625,0,351849.17,2230.62,100,200398.78
2023-10-11,1532.6739501953125,0,353666.17,1817.0,100,200398.78
2023-10-12,1542.8668212890625,0,354685.46,1019.29,100,200398.78
2023-10-13,1538.73046875,0,354271.83,-413.64,100,200398.78
2023-10-16,1550.6468505859375,0,355463.46,1191.64,100,200398.78
2023-10-17,1552.6656494140625,0,355665.34,201.88,100,200398.78
2023-10-18,1550.9422607421875,0,355493.01,-172.34,100,200398.78
2023-10-19,1545.7227783203125,0,354971.06,-521.95,100,200398.78
2023-10-20,1534.59423828125,0,353858.2,-1112.85,100,200398.78
2023-10-23,1541.3896484375,0,354537.74,679.54,100,200398.78
2023-10-25,1545.279541015625,0,354926.73,388.99,100,200398.78
2023-10-26,1483.2359619140625,0,348722.38,-6204.36,100,200398.78
2023-10-27,1487.8646240234375,0,349185.24,462.87,100,200398.78
2023-10-30,1475.06201171875,0,347904.98,-1280.26,100,200398.78
2023-10-31,1436.45703125,0,344044.48,-3860.5,100,200398.78
2023-11-01,1432.5177001953125,0,343650.55,-393.93,100,200398.78
2023-11-02,1447.3885498046875,0,345137.63,1487.08,100,200398.78
2023-11-03,1446.69921875,0,345068.7,-68.93,100,200398.78
2023-11-06,1465.7061767578125,0,346969.4,1900.7,100,200398.78
2023-11-07,1457.2860107421875,0,346127.38,-842.02,100,200398.78
2023-11-08,1464.8199462890625,0,346880.77,753.39,100,200398.78
2023-11-09,1528.488525390625,0,353247.63,6366.86,100,200398.78
2023-11-10,1500.9627685546875,0,350495.06,-2752.58,100,200398.78
2023-11-13,1516.8675537109375,0,352085.53,1590.48,100,200398.78
2023-11-15,1520.7083740234375,0,352469.62,384.08,100,200398.78
2023-11-16,1545.673583984375,0,354966.14,2496.52,100,200398.78
2023-11-17,1560.4951171875,0,356448.29,1482.15,100,200398.78
2023-11-20,1528.6361083984375,0,353262.39,-3185.9,100,200398.78
2023-11-21,1536.071533203125,0,354005.93,743.54,100,200398.78
2023-11-22,1520.0189208984375,0,352400.67,-1605.26,100,200398.78
2023-11-23,1522.382568359375,0,352637.04,236.36,100,200398.78
2023-11-24,1529.6209716796875,0,353360.88,723.84,100,200398.78
2023-11-28,1542.2760009765625,0,354626.38,1265.5,100,200398.78
2023-11-29,1594.5205078125,0,359850.83,5224.45,100,200398.78
2023-11-30,1622.735595703125,0,362672.34,2821.51,100,200398.78
2023-12-01,1600.8233642578125,0,360481.12,-2191.22,100,200398.78
2023-12-04,1631.6973876953125,0,363568.52,3087.4,100,200398.78
2023-12-05,1660.4542236328125,0,366444.2,2875.68,100,200398.78
2023-12-06,1676.555908203125,0,368054.37,1610.17,100,200398.78
2023-12-07,1666.9539794921875,0,367094.18,-960.19,100,200398.78
2023-12-08,1643.2198486328125,0,364720.76,-2373.41,100,200398.78
2023-12-11,1627.1180419921875,0,363110.58,-1610.18,100,200398.78
2023-12-12,1610.5731201171875,0,361456.09,-1654.49,100,200398.78
2023-12-13,1640.8563232421875,0,364484.41,3028.32,100,200398.78
2023-12-14,1677.6884765625,0,368167.63,3683.22,100,200398.78
2023-12-15,1698.7635498046875,0,370275.13,2107.51,100,200398.78
2023-12-18,1684.8284912109375,0,368881.63,-1393.51,100,200398.78
2023-12-19,1673.55224609375,0,367754.0,-1127.62,100,200398.78
2023-12-20,1621.94775390625,0,362593.55,-5160.45,100,200398.78
2023-12-21,1609.046630859375,0,361303.44,-1290.11,100,200398.78
2023-12-22,1609.4405517578125,0,361342.83,39.39,100,200398.78
2023-12-26,1637.0155029296875,0,364100.33,2757.5,100,200398.78
2023-12-27,1662.3253173828125,0,366631.31,2530.98,100,200398.78
2023-12-28,1708.119384765625,0,371210.72,4579.41,100,200398.78
2023-12-29,1703.1461181640625,0,370713.39,-497.33,100,200398.78
