Date,Close,Signal,Portfolio Value,Rise/Fall,Stocks Held,Cash in Hand,Stock
2021-01-27,224.95462036132807,0,158242.81,-865.21,100,135747.35,HINDALCO.NS_portfolio
2021-01-28,222.6700897216797,0,158014.36,-228.45,100,135747.35,HINDALCO.NS_portfolio
2021-01-29,219.99668884277344,0,157747.02,-267.34,100,135747.35,HINDALCO.NS_portfolio
2021-02-01,234.4330291748047,0,159190.65,1443.63,100,135747.35,HINDALCO.NS_portfolio
2021-02-02,248.23753356933597,0,160571.1,1380.45,100,135747.35,HINDALCO.NS_portfolio
2021-02-03,250.0846099853516,0,160755.81,184.71,100,135747.35,HINDALCO.NS_portfolio
2021-02-04,254.55648803710935,0,161203.0,447.19,100,135747.35,HINDALCO.NS_portfolio
2021-02-05,254.7509002685547,0,161222.44,19.44,100,135747.35,HINDALCO.NS_portfolio
2021-02-08,271.18017578125,0,162865.37,1642.93,100,135747.35,HINDALCO.NS_portfolio
2021-02-09,270.30523681640625,0,162777.87,-87.49,100,135747.35,HINDALCO.NS_portfolio
2021-02-10,271.6176147460937,0,162909.11,131.24,100,135747.35,HINDALCO.NS_portfolio
2021-02-11,287.1719665527344,0,164464.55,1555.44,100,135747.35,HINDALCO.NS_portfolio
2021-02-12,282.7000732421875,0,164017.36,-447.19,100,135747.35,HINDALCO.NS_portfolio
2021-02-15,283.28338623046875,0,164075.69,58.33,100,135747.35,HINDALCO.NS_portfolio
2021-02-16,294.2686462402344,0,165174.22,1098.53,100,135747.35,HINDALCO.NS_portfolio
2021-02-17,295.4352111816406,0,165290.87,116.66,100,135747.35,HINDALCO.NS_portfolio
2021-02-18,301.26812744140625,0,165874.16,583.29,100,135747.35,HINDALCO.NS_portfolio
2021-02-19,299.4210510253906,0,165689.46,-184.71,100,135747.35,HINDALCO.NS_portfolio
2021-02-22,307.29541015625,0,166476.89,787.44,100,135747.35,HINDALCO.NS_portfolio
2021-02-23,323.77325439453125,0,168124.68,1647.78,100,135747.35,HINDALCO.NS_portfolio
2021-02-24,323.5302429199219,0,168100.38,-24.3,100,135747.35,HINDALCO.NS_portfolio
2021-02-25,340.9316711425781,-1,169840.52,1740.14,0,169840.52,HINDALCO.NS_portfolio
2021-02-26,330.7727355957031,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-03-01,334.5155029296875,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-03-02,335.6334533691406,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-03-03,349.3407287597656,-1,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-03-04,339.71649169921875,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-03-05,328.4396057128906,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-03-08,327.2243957519531,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-03-09,323.9677429199219,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-03-10,330.8699645996094,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-03-12,321.0027160644531,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-03-15,324.5023803710937,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-03-16,324.599609375,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-03-17,317.3085021972656,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-03-18,322.55810546875,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-03-19,325.7662048339844,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-03-22,330.28668212890625,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-03-23,322.4609069824219,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-03-24,308.8994445800781,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-03-25,305.25390625,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-03-26,318.0376281738281,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-03-30,317.2113037109375,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-03-31,317.7459716796875,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-04-01,340.49420166015625,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-04-05,340.883056640625,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-04-06,340.6886291503906,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-04-07,342.3899230957031,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-04-08,355.0277709960937,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-04-09,350.99334716796875,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-04-12,326.8355712890625,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-04-13,338.98736572265625,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-04-15,343.7022705078125,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-04-16,359.694091796875,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-04-19,351.3336486816406,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-04-20,349.3407287597656,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-04-22,345.9382629394531,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-04-23,339.7650756835937,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-04-26,338.6471252441406,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-04-27,356.0485534667969,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-04-28,352.500244140625,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-04-29,361.7841796875,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-04-30,354.2500915527344,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-05-03,359.6455078125,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-05-04,352.4515991210937,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-05-05,356.8748474121094,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-05-06,375.1997985839844,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-05-07,389.92779541015625,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-05-10,413.8912353515625,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-05-11,401.3019409179688,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-05-12,387.6918640136719,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-05-14,372.1375427246094,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-05-17,382.0048828125,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-05-18,390.9000244140625,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-05-19,392.0665588378906,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-05-20,374.470703125,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-05-21,378.9425659179688,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-05-24,378.4565124511719,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-05-25,380.3036193847656,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-05-26,370.3876953125,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-05-27,375.1025695800781,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-05-28,376.94964599609375,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-05-31,383.2686462402344,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-06-01,383.70611572265625,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-06-02,387.6918640136719,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-06-03,388.0807495117188,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-06-04,384.04632568359375,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-06-07,383.9977111816406,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-06-08,376.94964599609375,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-06-09,372.477783203125,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-06-10,374.66510009765625,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-06-11,382.1992492675781,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-06-14,383.8033142089844,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-06-15,379.96331787109375,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-06-16,369.6585998535156,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-06-17,358.9649963378906,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-06-18,361.0065002441406,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-06-21,357.3609619140625,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-06-22,357.3122863769531,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-06-23,357.8470458984375,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-06-24,358.7705383300781,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-06-25,365.42974853515625,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-06-28,371.6514587402344,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-06-29,363.82568359375,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-06-30,361.68695068359375,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-07-01,368.8322448730469,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-07-02,365.5755615234375,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-07-05,378.6995239257813,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-07-06,374.6165161132813,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-07-07,382.6853332519531,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-07-08,372.42919921875,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-07-09,379.18560791015625,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-07-12,377.5329895019531,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-07-13,381.3243103027344,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-07-14,380.7410583496094,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-07-15,390.26806640625,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-07-16,394.2052612304688,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-07-19,385.8934020996094,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-07-20,372.3320007324219,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-07-22,382.5395202636719,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-07-23,380.8382873535156,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-07-26,388.9070434570313,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-07-27,405.7252197265625,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-07-28,404.7044677734375,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-07-29,445.3401794433594,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-07-30,432.4106140136719,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-08-02,433.3827819824219,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-08-03,436.2991943359375,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-08-04,430.369140625,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-08-05,430.7579956054688,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-08-06,429.83441162109375,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-08-09,422.5919799804688,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-08-10,415.0578308105469,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-08-11,424.4876098632813,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-08-12,428.0115966796875,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-08-13,432.7101440429688,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-08-16,432.41650390625,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-08-17,427.3753051757813,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-08-18,417.92919921875,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-08-20,395.1214904785156,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-08-23,398.2538757324219,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-08-24,411.95806884765625,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-08-25,421.5999755859375,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-08-26,415.139404296875,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-08-27,428.6478576660156,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-08-30,438.5834045410156,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-08-31,458.405517578125,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-09-01,448.4210815429688,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-09-02,447.29534912109375,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-09-03,451.5534362792969,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-09-06,459.3354797363281,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-09-07,452.53228759765625,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-09-08,446.6590881347656,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-09-09,453.7558898925781,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-09-13,468.2431945800781,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-09-14,467.8516540527344,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-09-15,476.5146484375,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-09-16,473.088623046875,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-09-17,463.05517578125,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-09-20,435.010498046875,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-09-21,441.4710388183594,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-09-22,453.217529296875,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-09-23,473.0396423339844,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-09-24,468.634765625,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-09-27,471.2287292480469,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-09-28,468.0473937988281,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-09-29,483.7093505859375,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-09-30,477.640380859375,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-10-01,474.1164245605469,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-10-04,495.0153198242188,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-10-05,484.8350830078125,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-10-06,465.8449401855469,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-10-07,467.4111633300781,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-10-08,463.6424560546875,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-10-11,477.1998901367188,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-10-12,488.1142883300781,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-10-13,497.3156433105469,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-10-14,505.1955871582031,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-10-18,531.3314208984375,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-10-19,522.47265625,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-10-20,502.1121520996094,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-10-21,483.31781005859375,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-10-22,460.5101318359375,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-10-25,463.2509765625,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-10-26,475.7804565429688,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-10-27,469.7114868164063,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-10-28,458.89495849609375,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-10-29,450.0851135253906,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-11-01,468.0473937988281,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-11-02,458.50341796875,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-11-03,468.1942443847656,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-11-04,462.61468505859375,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-11-08,459.8738098144531,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-11-09,454.7837524414063,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-11-10,440.2474670410156,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-11-11,444.3587646484375,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-11-12,458.6502380371094,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-11-15,446.26751708984375,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-11-16,436.1851501464844,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-11-17,435.9893798828125,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-11-18,430.99713134765625,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-11-22,432.80804443359375,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-11-23,440.6879577636719,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-11-24,442.5478515625,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-11-25,437.6045227050781,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-11-26,408.1894226074219,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-11-29,411.27288818359375,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-11-30,404.0292053222656,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-12-01,415.9224853515625,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-12-02,422.9703674316406,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-12-03,415.67779541015625,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-12-06,412.4475402832031,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-12-07,433.1506652832031,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-12-08,447.7847900390625,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-12-09,446.0227966308594,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-12-10,445.48443603515625,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-12-13,448.56787109375,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-12-14,451.9449768066406,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-12-15,448.665771484375,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-12-16,440.9816284179688,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-12-17,440.6390075683594,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-12-20,423.94927978515625,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-12-21,436.038330078125,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-12-22,453.5601196289063,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-12-23,451.5534362792969,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-12-24,449.2041320800781,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-12-27,443.2330017089844,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-12-28,448.4700012207031,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-12-29,444.65240478515625,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-12-30,440.1495666503906,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2021-12-31,465.5023498535156,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
2022-01-03,467.9494934082031,0,169840.52,0.0,0,169840.52,HINDALCO.NS_portfolio
